Latitude (decimal degrees):	36.897
Longitude (decimal degrees):	30.713
Elevation (m):	55
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050117:1209,0.0,40.0,0.0,25.47,8.63,4.83,0.0
20050117:1309,0.0,29.0,0.0,18.01,8.71,4.41,0.0
20050117:1409,0.0,26.0,0.0,8.79,8.66,4.41,0.0
20050117:1509,0.0,0.0,0.0,-1.63,8.92,4.41,0.0
20050117:1609,0.0,0.0,0.0,0.0,9.18,4.55,0.0
20050117:1709,0.0,0.0,0.0,0.0,9.14,4.62,0.0
20050117:1809,0.0,0.0,0.0,0.0,9.29,4.69,0.0
20050117:1909,0.0,0.0,0.0,0.0,9.37,4.55,0.0
20050117:2009,0.0,0.0,0.0,0.0,9.34,4.34,0.0
20050117:2109,0.0,0.0,0.0,0.0,9.4,4.41,0.0
20050117:2209,0.0,0.0,0.0,0.0,9.32,4.21,0.0
20050117:2309,0.0,0.0,0.0,0.0,9.36,4.34,0.0
20050118:0009,0.0,0.0,0.0,0.0,9.44,4.28,0.0
20050118:0109,0.0,0.0,0.0,0.0,9.57,4.0,0.0
20050118:0209,0.0,0.0,0.0,0.0,9.53,3.86,0.0
20050118:0309,0.0,0.0,0.0,0.0,9.49,3.86,0.0
20050118:0409,0.0,0.0,0.0,0.0,9.57,3.66,0.0
20050118:0509,0.0,0.0,0.0,0.0,9.4,3.79,0.0
20050118:0609,5.0,42.0,0.0,9.85,9.37,4.0,0.0
20050118:0709,120.0,103.0,0.0,18.95,9.71,4.0,0.0
20050118:0809,163.0,169.0,0.0,26.23,11.15,3.52,0.0
20050118:0909,111.0,242.0,0.0,30.98,11.85,2.83,0.0
20050118:1009,70.0,267.0,0.0,32.55,12.59,2.62,0.0
20050118:1109,135.0,253.0,0.0,30.68,12.94,1.86,0.0
20050118:1209,81.0,226.0,0.0,25.68,13.19,0.41,0.0
20050118:1309,116.0,153.0,0.0,18.22,13.21,1.59,0.0
20050118:1409,34.0,90.0,0.0,8.99,12.74,3.31,0.0
20050118:1509,0.0,0.0,0.0,-1.45,11.95,3.66,0.0
20050118:1609,0.0,0.0,0.0,0.0,12.48,3.17,0.0
20050118:1709,0.0,0.0,0.0,0.0,11.83,2.34,0.0
20050118:1809,0.0,0.0,0.0,0.0,11.69,1.93,0.0
20050118:1909,0.0,0.0,0.0,0.0,10.73,1.66,0.0
20050118:2009,0.0,0.0,0.0,0.0,10.34,1.79,0.0
20050118:2109,0.0,0.0,0.0,0.0,10.1,2.0,0.0
20050118:2209,0.0,0.0,0.0,0.0,9.64,1.72,0.0
20050118:2309,0.0,0.0,0.0,0.0,9.48,1.86,0.0
20050119:0009,0.0,0.0,0.0,0.0,9.3,2.28,0.0
20050119:0109,0.0,0.0,0.0,0.0,9.12,2.69,0.0
20050119:0209,0.0,0.0,0.0,0.0,8.89,2.69,0.0
20050119:0309,0.0,0.0,0.0,0.0,8.57,2.28,0.0
20050119:0409,0.0,0.0,0.0,0.0,8.54,2.14,0.0
20050119:0509,0.0,0.0,0.0,0.0,8.29,2.14,0.0
20050119:0609,25.0,44.0,0.0,9.94,8.3,2.21,0.0
20050119:0709,99.0,113.0,0.0,19.07,8.84,1.86,0.0
20050119:0809,153.0,174.0,0.0,26.38,10.23,1.1,0.0
20050119:0909,220.01,203.0,0.0,31.16,10.3,0.34,0.0
20050119:1009,173.0,250.0,0.0,32.75,11.0,0.69,0.0
20050119:1109,182.01,238.0,0.0,30.9,11.41,1.79,0.0
20050119:1209,25.0,214.0,0.0,25.9,11.58,2.69,0.0
20050119:1309,7.0,140.0,0.0,18.43,11.74,2.97,0.0
20050119:1409,0.0,56.0,0.0,9.19,11.6,2.55,0.0
20050119:1509,0.0,0.0,0.0,-1.26,11.26,2.34,0.0
20050119:1609,0.0,0.0,0.0,0.0,11.44,1.1,0.0
20050119:1709,0.0,0.0,0.0,0.0,10.31,0.97,0.0
20050119:1809,0.0,0.0,0.0,0.0,9.97,1.38,0.0
20050119:1909,0.0,0.0,0.0,0.0,9.89,1.52,0.0
20050119:2009,0.0,0.0,0.0,0.0,9.3,1.38,0.0
20050119:2109,0.0,0.0,0.0,0.0,9.31,1.03,0.0
20050119:2209,0.0,0.0,0.0,0.0,8.56,0.9,0.0
20050119:2309,0.0,0.0,0.0,0.0,8.43,0.76,0.0
20050120:0009,0.0,0.0,0.0,0.0,8.6,1.38,0.0
20050120:0109,0.0,0.0,0.0,0.0,8.64,1.66,0.0
20050120:0209,0.0,0.0,0.0,0.0,8.42,1.93,0.0
20050120:0309,0.0,0.0,0.0,0.0,8.45,1.86,0.0
20050120:0409,0.0,0.0,0.0,0.0,8.38,2.21,0.0
20050120:0509,0.0,0.0,0.0,0.0,8.48,2.0,0.0
20050120:0609,26.0,44.0,0.0,10.04,8.53,2.0,0.0
20050120:0709,31.0,127.0,0.0,19.2,8.76,2.14,0.0
20050120:0809,48.0,197.0,0.0,26.54,10.37,2.14,0.0
20050120:0909,46.0,243.0,0.0,31.35,10.38,1.93,0.0
20050120:1009,173.0,250.0,0.0,32.97,11.27,1.72,0.0
20050120:1109,0.0,152.0,0.0,31.13,11.64,1.72,0.0
20050120:1209,0.0,92.0,0.0,26.13,11.67,2.0,0.0
20050120:1309,0.0,64.0,0.0,18.64,11.42,2.69,0.0
20050120:1409,0.0,16.0,0.0,9.39,11.23,2.55,0.0
20050120:1509,0.0,0.0,0.0,-1.07,11.07,2.0,0.0
20050120:1609,0.0,0.0,0.0,0.0,11.05,1.93,0.0
20050120:1709,0.0,0.0,0.0,0.0,10.69,2.69,0.0
20050120:1809,0.0,0.0,0.0,0.0,10.7,3.66,0.0
20050120:1909,0.0,0.0,0.0,0.0,10.63,4.0,0.0
20050120:2009,0.0,0.0,0.0,0.0,10.37,4.14,0.0
20050120:2109,0.0,0.0,0.0,0.0,10.32,3.79,0.0
20050120:2209,0.0,0.0,0.0,0.0,10.52,4.69,0.0
20050120:2309,0.0,0.0,0.0,0.0,10.41,4.28,0.0
20050121:0009,0.0,0.0,0.0,0.0,10.14,3.86,0.0
20050121:0109,0.0,0.0,0.0,0.0,10.28,3.45,0.0
20050121:0209,0.0,0.0,0.0,0.0,10.27,3.17,0.0
20050121:0309,0.0,0.0,0.0,0.0,10.13,3.38,0.0
20050121:0409,0.0,0.0,0.0,0.0,10.57,3.59,0.0
20050121:0509,0.0,0.0,0.0,0.0,10.49,4.07,0.0
20050121:0609,26.0,45.0,0.0,10.15,10.49,5.17,0.0
20050121:0709,2.0,97.0,0.0,19.34,10.83,6.0,0.0
20050121:0809,2.0,142.0,0.0,26.71,11.34,7.79,0.0
20050121:0909,29.0,233.0,0.0,31.55,11.63,8.97,0.0
20050121:1009,0.0,59.0,0.0,33.19,12.22,9.24,0.0
20050121:1109,0.0,56.0,0.0,31.36,11.89,8.62,0.0
20050121:1209,0.0,41.0,0.0,26.35,11.77,9.24,0.0
20050121:1309,0.0,30.0,0.0,18.86,11.48,9.38,0.0
20050121:1409,0.0,16.0,0.0,9.59,11.79,9.59,0.0
20050121:1509,0.0,0.0,0.0,-0.87,11.13,9.17,0.0
20050121:1609,0.0,0.0,0.0,0.0,11.46,10.07,0.0
20050121:1709,0.0,0.0,0.0,0.0,10.91,9.86,0.0
20050121:1809,0.0,0.0,0.0,0.0,10.98,9.52,0.0
20050121:1909,0.0,0.0,0.0,0.0,10.82,8.9,0.0
20050121:2009,0.0,0.0,0.0,0.0,10.92,8.28,0.0
20050121:2109,0.0,0.0,0.0,0.0,10.59,7.03,0.0
20050121:2209,0.0,0.0,0.0,0.0,9.8,6.97,0.0
20050121:2309,0.0,0.0,0.0,0.0,9.86,5.59,0.0
20050122:0009,0.0,0.0,0.0,0.0,9.85,4.83,0.0
20050122:0109,0.0,0.0,0.0,0.0,9.77,4.69,0.0
20050122:0209,0.0,0.0,0.0,0.0,9.59,4.41,0.0
20050122:0309,0.0,0.0,0.0,0.0,9.3,4.0,0.0
20050122:0409,0.0,0.0,0.0,0.0,9.24,3.59,0.0
20050122:0509,0.0,0.0,0.0,0.0,9.04,2.34,0.0
20050122:0609,37.0,42.0,0.0,10.27,9.17,1.52,0.0
20050122:0709,115.0,109.0,0.0,19.48,9.48,1.59,0.0
20050122:0809,199.01,156.0,0.0,26.88,10.68,1.72,0.0
20050122:0909,238.01,199.0,0.0,31.75,10.78,2.21,0.0
20050122:1009,242.01,225.0,0.0,33.42,10.86,2.28,0.0
20050122:1109,176.0,246.0,0.0,31.59,11.17,2.41,0.0
20050122:1209,127.0,223.0,0.0,26.58,11.59,3.1,0.0
20050122:1309,27.0,168.0,0.0,19.08,11.84,3.45,0.0
20050122:1409,0.0,35.0,0.0,9.8,11.73,3.31,0.0
20050122:1509,0.0,0.0,0.0,-0.68,11.93,2.83,0.0
20050122:1609,0.0,0.0,0.0,0.0,11.92,2.34,0.0
20050122:1709,0.0,0.0,0.0,0.0,11.67,1.66,0.0
20050122:1809,0.0,0.0,0.0,0.0,11.44,1.86,0.0
20050122:1909,0.0,0.0,0.0,0.0,11.26,1.93,0.0
20050122:2009,0.0,0.0,0.0,0.0,11.09,1.79,0.0
20050122:2109,0.0,0.0,0.0,0.0,10.83,1.59,0.0
20050122:2209,0.0,0.0,0.0,0.0,10.49,1.52,0.0
20050122:2309,0.0,0.0,0.0,0.0,10.36,0.9,0.0
20050123:0009,0.0,0.0,0.0,0.0,10.36,0.69,0.0
20050123:0109,0.0,0.0,0.0,0.0,10.34,1.93,0.0
20050123:0209,0.0,0.0,0.0,0.0,10.3,2.76,0.0
20050123:0309,0.0,0.0,0.0,0.0,10.35,3.03,0.0
20050123:0409,0.0,0.0,0.0,0.0,10.39,3.1,0.0
20050123:0509,0.0,0.0,0.0,0.0,10.19,2.83,0.0
20050123:0609,8.0,47.0,0.0,10.39,10.09,2.55,0.0
20050123:0709,0.0,47.0,0.0,19.62,10.37,2.28,0.0
20050123:0809,12.0,178.0,0.0,27.06,10.76,1.52,0.0
20050123:0909,0.0,124.0,0.0,31.96,11.11,1.45,0.0
20050123:1009,0.0,68.0,0.0,33.65,12.2,1.59,0.0
20050123:1109,132.0,263.0,0.0,31.83,12.48,2.69,0.0
20050123:1209,122.0,228.0,0.0,26.82,12.68,3.31,0.0
20050123:1309,104.0,167.0,0.0,19.3,12.05,6.21,0.0
20050123:1409,83.0,85.0,0.0,10.01,11.2,8.48,0.0
20050123:1509,0.0,0.0,0.0,-0.48,10.94,9.52,0.0
20050123:1609,0.0,0.0,0.0,0.0,10.72,9.72,0.0
20050123:1709,0.0,0.0,0.0,0.0,10.1,9.31,0.0
20050123:1809,0.0,0.0,0.0,0.0,9.66,8.62,0.0
20050123:1909,0.0,0.0,0.0,0.0,9.24,8.07,0.0
20050123:2009,0.0,0.0,0.0,0.0,8.66,7.59,0.0
20050123:2109,0.0,0.0,0.0,0.0,8.29,7.17,0.0
20050123:2209,0.0,0.0,0.0,0.0,7.91,6.83,0.0
20050123:2309,0.0,0.0,0.0,0.0,7.73,6.55,0.0
20050124:0009,0.0,0.0,0.0,0.0,7.67,6.0,0.0
20050124:0109,0.0,0.0,0.0,0.0,7.59,5.66,0.0
20050124:0209,0.0,0.0,0.0,0.0,7.25,5.45,0.0
20050124:0309,0.0,0.0,0.0,0.0,7.03,5.03,0.0
20050124:0409,0.0,0.0,0.0,0.0,6.84,4.83,0.0
20050124:0509,0.0,0.0,0.0,0.0,6.6,4.83,0.0
20050124:0609,47.0,42.0,0.0,10.51,6.61,4.97,0.0
20050124:0709,86.0,129.0,0.0,19.78,7.18,4.83,0.0
20050124:0809,216.01,160.0,0.0,27.25,8.67,4.34,0.0
20050124:0909,262.01,201.0,0.0,32.18,9.22,3.59,0.0
20050124:1009,304.01,209.0,0.0,33.89,9.86,3.24,0.0
20050124:1109,248.01,230.0,0.0,32.08,10.21,2.0,0.0
20050124:1209,153.0,228.0,0.0,27.06,10.44,0.9,0.0
20050124:1309,103.0,175.0,0.0,19.53,10.48,1.93,0.0
20050124:1409,71.0,95.0,0.0,10.22,10.18,3.31,0.0
20050124:1509,0.0,0.0,0.0,-0.28,9.64,3.52,0.0
20050124:1609,0.0,0.0,0.0,0.0,10.33,3.03,0.0
20050124:1709,0.0,0.0,0.0,0.0,10.2,2.41,0.0
20050124:1809,0.0,0.0,0.0,0.0,9.5,1.93,0.0
20050124:1909,0.0,0.0,0.0,0.0,8.93,1.66,0.0
20050124:2009,0.0,0.0,0.0,0.0,8.85,1.59,0.0
20050124:2109,0.0,0.0,0.0,0.0,8.74,1.45,0.0
20050124:2209,0.0,0.0,0.0,0.0,8.31,1.66,0.0
20050124:2309,0.0,0.0,0.0,0.0,8.17,1.79,0.0
20050125:0009,0.0,0.0,0.0,0.0,8.2,1.45,0.0
20050125:0109,0.0,0.0,0.0,0.0,8.21,1.38,0.0
20050125:0209,0.0,0.0,0.0,0.0,8.54,1.66,0.0
20050125:0309,0.0,0.0,0.0,0.0,8.35,1.59,0.0
20050125:0409,0.0,0.0,0.0,0.0,8.57,1.03,0.0
20050125:0509,0.0,0.0,0.0,0.0,8.94,1.66,0.0
20050125:0609,0.0,30.0,0.0,10.64,8.53,2.48,0.0
20050125:0709,0.0,34.0,0.0,19.94,8.38,2.62,0.0
20050125:0809,0.0,95.0,0.0,27.44,8.81,2.69,0.0
20050125:0909,0.0,111.0,0.0,32.4,8.74,2.83,0.0
20050125:1009,0.0,50.0,0.0,34.13,8.89,2.83,0.0
20050125:1109,0.0,49.0,0.0,32.33,8.77,1.24,0.0
20050125:1209,0.0,90.0,0.0,27.3,9.47,0.76,0.0
20050125:1309,0.0,32.0,0.0,19.76,9.66,1.17,0.0
20050125:1409,0.0,17.0,0.0,10.44,9.75,1.31,0.0
20050125:1509,0.0,0.0,0.0,-0.08,10.14,1.24,0.0
20050125:1609,0.0,0.0,0.0,0.0,10.46,1.1,0.0
20050125:1709,0.0,0.0,0.0,0.0,11.1,1.66,0.0
20050125:1809,0.0,0.0,0.0,0.0,11.76,2.9,0.0
20050125:1909,0.0,0.0,0.0,0.0,12.12,5.52,0.0
20050125:2009,0.0,0.0,0.0,0.0,12.6,7.45,0.0
20050125:2109,0.0,0.0,0.0,0.0,12.54,8.83,0.0
20050125:2209,0.0,0.0,0.0,0.0,12.69,9.45,0.0
20050125:2309,0.0,0.0,0.0,0.0,12.85,9.45,0.0
20050126:0009,0.0,0.0,0.0,0.0,12.8,9.45,0.0
20050126:0109,0.0,0.0,0.0,0.0,12.76,9.31,0.0
20050126:0209,0.0,0.0,0.0,0.0,12.86,8.97,0.0
20050126:0309,0.0,0.0,0.0,0.0,12.92,8.97,0.0
20050126:0409,0.0,0.0,0.0,0.0,12.83,9.1,0.0
20050126:0509,0.0,0.0,0.0,0.0,12.79,8.76,0.0
20050126:0609,0.0,20.0,0.0,10.78,12.74,8.76,0.0
20050126:0709,0.0,23.0,0.0,20.1,12.81,8.76,0.0
20050126:0809,0.0,66.0,0.0,27.63,13.21,9.03,0.0
20050126:0909,9.0,211.0,0.0,32.63,13.1,9.45,0.0
20050126:1009,0.0,72.0,0.0,34.38,13.42,9.45,0.0
20050126:1109,0.0,131.0,0.0,32.58,13.47,8.9,0.0
20050126:1209,0.0,43.0,0.0,27.55,13.38,8.62,0.0
20050126:1309,0.0,32.0,0.0,20.0,13.22,8.14,0.0
20050126:1409,0.0,30.0,0.0,10.65,13.03,7.52,0.0
20050126:1509,0.0,3.0,0.0,0.12,13.16,7.1,0.0
20050126:1609,0.0,0.0,0.0,0.0,13.01,6.9,0.0
20050126:1709,0.0,0.0,0.0,0.0,12.68,6.83,0.0
20050126:1809,0.0,0.0,0.0,0.0,12.67,6.76,0.0
20050126:1909,0.0,0.0,0.0,0.0,12.75,6.76,0.0
20050126:2009,0.0,0.0,0.0,0.0,12.69,6.62,0.0
20050126:2109,0.0,0.0,0.0,0.0,12.79,6.55,0.0
20050126:2209,0.0,0.0,0.0,0.0,12.43,6.07,0.0
20050126:2309,0.0,0.0,0.0,0.0,12.3,6.28,0.0
20050127:0009,0.0,0.0,0.0,0.0,12.41,6.9,0.0
20050127:0109,0.0,0.0,0.0,0.0,12.5,7.38,0.0
20050127:0209,0.0,0.0,0.0,0.0,12.62,7.31,0.0
20050127:0309,0.0,0.0,0.0,0.0,12.5,7.31,0.0
20050127:0409,0.0,0.0,0.0,0.0,12.66,7.52,0.0
20050127:0509,0.0,0.0,0.0,0.0,12.65,7.52,0.0
20050127:0609,0.0,28.0,0.0,10.92,12.69,7.45,0.0
20050127:0709,0.0,59.0,0.0,20.28,12.85,7.31,0.0
20050127:0809,0.0,93.0,0.0,27.84,14.0,7.45,0.0
20050127:0909,0.0,50.0,0.0,32.86,14.01,7.59,0.0
20050127:1009,0.0,51.0,0.0,34.63,13.9,7.86,0.0
20050127:1109,0.0,50.0,0.0,32.84,14.3,8.28,0.0
20050127:1209,0.0,43.0,0.0,27.8,14.17,8.83,0.0
20050127:1309,0.0,41.0,0.0,20.23,14.27,8.34,0.0
20050127:1409,0.0,18.0,0.0,10.87,14.14,7.93,0.0
20050127:1509,0.0,6.0,0.0,0.32,14.11,7.1,0.0
20050127:1609,0.0,0.0,0.0,0.0,14.27,6.69,0.0
20050127:1709,0.0,0.0,0.0,0.0,14.15,6.48,0.0
20050127:1809,0.0,0.0,0.0,0.0,14.11,6.69,0.0
20050127:1909,0.0,0.0,0.0,0.0,14.1,6.62,0.0
20050127:2009,0.0,0.0,0.0,0.0,13.84,6.62,0.0
20050127:2109,0.0,0.0,0.0,0.0,13.83,6.55,0.0
20050127:2209,0.0,0.0,0.0,0.0,13.52,5.38,0.0
20050127:2309,0.0,0.0,0.0,0.0,13.49,4.69,0.0
20050128:0009,0.0,0.0,0.0,0.0,13.51,4.34,0.0
20050128:0109,0.0,0.0,0.0,0.0,13.53,4.41,0.0
20050128:0209,0.0,0.0,0.0,0.0,13.3,4.28,0.0
20050128:0309,0.0,0.0,0.0,0.0,13.36,3.86,0.0
20050128:0409,0.0,0.0,0.0,0.0,13.31,3.31,0.0
20050128:0509,0.0,0.0,0.0,0.0,13.26,3.17,0.0
20050128:0609,0.0,9.0,0.0,11.07,13.17,3.86,0.0
20050128:0709,0.0,61.0,0.0,20.45,13.6,4.69,0.0
20050128:0809,0.0,54.0,0.0,28.05,14.34,5.24,0.0
20050128:0909,0.0,60.0,0.0,33.1,14.15,4.83,0.0
20050128:1009,0.0,73.0,0.0,34.9,14.77,5.03,0.0
20050128:1109,0.0,66.0,0.0,33.11,14.78,4.21,0.0
20050128:1209,0.0,47.0,0.0,28.06,15.03,3.52,0.0
20050128:1309,0.0,40.0,0.0,20.47,15.09,3.45,0.0
20050128:1409,0.0,51.0,0.0,11.09,14.75,2.76,0.0
20050128:1509,0.0,10.0,0.0,0.53,14.63,2.21,0.0
20050128:1609,0.0,0.0,0.0,0.0,14.59,1.45,0.0
20050128:1709,0.0,0.0,0.0,0.0,14.11,1.24,0.0
20050128:1809,0.0,0.0,0.0,0.0,14.1,1.93,0.0
20050128:1909,0.0,0.0,0.0,0.0,14.29,1.72,0.0
20050128:2009,0.0,0.0,0.0,0.0,14.23,1.24,0.0
20050128:2109,0.0,0.0,0.0,0.0,14.01,2.21,0.0
20050128:2209,0.0,0.0,0.0,0.0,14.43,2.76,0.0
20050128:2309,0.0,0.0,0.0,0.0,14.4,2.97,0.0
20050129:0009,0.0,0.0,0.0,0.0,14.39,3.59,0.0
20050129:0109,0.0,0.0,0.0,0.0,14.42,3.52,0.0
20050129:0209,0.0,0.0,0.0,0.0,14.13,3.31,0.0
20050129:0309,0.0,0.0,0.0,0.0,14.13,4.07,0.0
20050129:0409,0.0,0.0,0.0,0.0,14.25,5.45,0.0
20050129:0509,0.0,0.0,0.0,0.0,14.22,6.76,0.0
20050129:0609,0.0,10.0,0.0,11.23,14.89,7.66,0.0
20050129:0709,0.0,58.0,0.0,20.64,15.43,8.41,0.0
20050129:0809,0.0,84.0,0.0,28.26,16.22,8.69,0.0
20050129:0909,0.0,74.0,0.0,33.35,16.17,8.48,0.0
20050129:1009,19.0,254.0,0.0,35.16,16.46,8.14,0.0
20050129:1109,33.0,264.0,0.0,33.38,16.64,7.03,0.0
20050129:1209,5.0,193.0,0.0,28.32,16.14,6.21,0.0
20050129:1309,31.0,181.0,0.0,20.71,16.15,5.72,0.0
20050129:1409,29.0,109.0,0.0,11.32,15.8,4.97,0.0
20050129:1509,0.0,23.0,0.0,0.73,15.63,3.93,0.0
20050129:1609,0.0,0.0,0.0,0.0,15.02,3.45,0.0
20050129:1709,0.0,0.0,0.0,0.0,15.68,4.07,0.0
20050129:1809,0.0,0.0,0.0,0.0,15.7,3.86,0.0
20050129:1909,0.0,0.0,0.0,0.0,15.43,4.41,0.0
20050129:2009,0.0,0.0,0.0,0.0,15.43,5.31,0.0
20050129:2109,0.0,0.0,0.0,0.0,15.2,5.93,0.0
20050129:2209,0.0,0.0,0.0,0.0,14.95,7.03,0.0
20050129:2309,0.0,0.0,0.0,0.0,15.18,7.38,0.0
20050130:0009,0.0,0.0,0.0,0.0,15.13,7.52,0.0
20050130:0109,0.0,0.0,0.0,0.0,15.47,7.52,0.0
20050130:0209,0.0,0.0,0.0,0.0,15.29,5.72,0.0
20050130:0309,0.0,0.0,0.0,0.0,14.95,3.31,0.0
20050130:0409,0.0,0.0,0.0,0.0,14.36,0.14,0.0
20050130:0509,0.0,0.0,0.0,0.0,14.0,2.0,0.0
20050130:0609,20.0,55.0,0.0,11.39,14.06,2.0,0.0
20050130:0709,73.0,135.0,0.0,20.82,14.19,1.52,0.0
20050130:0809,117.0,202.0,0.0,28.48,14.61,0.97,0.0
20050130:0909,95.0,261.0,0.0,33.6,14.61,0.69,0.0
20050130:1009,0.0,95.0,0.0,35.43,15.43,1.1,0.0
20050130:1109,141.0,272.0,0.0,33.65,15.6,2.14,0.0
20050130:1209,117.0,241.0,0.0,28.58,15.37,3.24,0.0
20050130:1309,86.0,185.0,0.0,20.96,14.88,3.59,0.0
20050130:1409,32.0,110.0,0.0,11.54,14.3,3.38,0.0
20050130:1509,0.0,24.0,0.0,0.94,13.67,4.14,0.0
20050130:1609,0.0,0.0,0.0,0.0,13.68,4.48,0.0
20050130:1709,0.0,0.0,0.0,0.0,12.92,4.97,0.0
20050130:1809,0.0,0.0,0.0,0.0,12.79,5.24,0.0
20050130:1909,0.0,0.0,0.0,0.0,13.06,5.03,0.0
20050130:2009,0.0,0.0,0.0,0.0,12.64,4.76,0.0
20050130:2109,0.0,0.0,0.0,0.0,12.53,4.48,0.0
20050130:2209,0.0,0.0,0.0,0.0,12.59,4.55,0.0
20050130:2309,0.0,0.0,0.0,0.0,12.66,3.79,0.0
20050131:0009,0.0,0.0,0.0,0.0,12.22,3.45,0.0
20050131:0109,0.0,0.0,0.0,0.0,11.97,3.45,0.0
20050131:0209,0.0,0.0,0.0,0.0,11.7,3.52,0.0
20050131:0309,0.0,0.0,0.0,0.0,11.18,3.45,0.0
20050131:0409,0.0,0.0,0.0,0.0,10.64,3.45,0.0
20050131:0509,0.0,0.0,0.0,0.0,10.18,3.38,0.0
20050131:0609,39.0,54.0,0.0,11.55,10.25,3.45,0.0
20050131:0709,133.0,118.0,0.0,21.02,11.14,2.97,0.0
20050131:0809,194.01,179.0,0.0,28.71,12.9,2.21,0.0
20050131:0909,251.01,216.0,0.0,33.86,13.42,1.1,0.0
20050131:1009,254.01,244.0,0.0,35.71,14.0,1.66,0.0
20050131:1109,204.01,260.0,0.0,33.93,13.92,3.03,0.0
20050131:1209,154.0,239.0,0.0,28.85,13.56,2.9,0.0
20050131:1309,55.0,194.0,0.0,21.2,13.33,1.38,0.0
20050131:1409,8.0,102.0,0.0,11.77,13.11,1.45,0.0
20050131:1509,0.0,27.0,0.0,1.15,12.89,1.66,0.0
20050131:1609,0.0,0.0,0.0,0.0,12.38,1.1,0.0
20050131:1709,0.0,0.0,0.0,0.0,11.96,0.83,0.0
20050131:1809,0.0,0.0,0.0,0.0,11.81,0.14,0.0
20050131:1909,0.0,0.0,0.0,0.0,11.49,0.83,0.0
20050131:2009,0.0,0.0,0.0,0.0,10.34,1.17,0.0
20050131:2109,0.0,0.0,0.0,0.0,10.11,1.79,0.0
20050131:2209,0.0,0.0,0.0,0.0,9.33,2.0,0.0
20050131:2309,0.0,0.0,0.0,0.0,9.4,1.59,0.0
20050201:0009,0.0,0.0,0.0,0.0,9.12,1.03,0.0
20050201:0109,0.0,0.0,0.0,0.0,8.92,1.66,0.0
20050201:0209,0.0,0.0,0.0,0.0,8.06,3.24,0.0
20050201:0309,0.0,0.0,0.0,0.0,8.25,4.07,0.0
20050201:0409,0.0,0.0,0.0,0.0,7.89,3.72,0.0
20050201:0509,0.0,0.0,0.0,0.0,7.4,3.03,0.0
20050201:0609,66.0,44.0,0.0,11.73,8.0,3.03,0.0
20050201:0709,204.01,85.0,0.0,21.22,9.01,3.38,0.0
20050201:0809,372.01,90.0,0.0,28.94,10.27,3.72,0.0
20050201:0909,456.01,109.0,0.0,34.12,10.89,2.97,0.0
20050201:1009,506.01,112.0,0.0,35.99,11.64,2.69,0.0
20050201:1109,489.01,115.0,0.0,34.22,11.99,2.21,0.0
20050201:1209,409.01,115.0,0.0,29.12,12.04,2.14,0.0
20050201:1309,333.01,82.0,0.0,21.45,11.95,2.21,0.0
20050201:1409,164.01,70.0,0.0,11.99,11.63,2.0,0.0
20050201:1509,0.0,30.0,0.0,1.36,11.68,1.38,0.0
20050201:1609,0.0,0.0,0.0,0.0,11.61,1.1,0.0
20050201:1709,0.0,0.0,0.0,0.0,11.25,1.03,0.0
20050201:1809,0.0,0.0,0.0,0.0,10.15,0.62,0.0
20050201:1909,0.0,0.0,0.0,0.0,10.23,0.62,0.0
20050201:2009,0.0,0.0,0.0,0.0,9.75,1.17,0.0
20050201:2109,0.0,0.0,0.0,0.0,9.39,1.66,0.0
20050201:2209,0.0,0.0,0.0,0.0,8.75,2.83,0.0
20050201:2309,0.0,0.0,0.0,0.0,8.55,3.1,0.0
20050202:0009,0.0,0.0,0.0,0.0,8.29,3.03,0.0
20050202:0109,0.0,0.0,0.0,0.0,7.95,3.1,0.0
20050202:0209,0.0,0.0,0.0,0.0,7.62,3.1,0.0
20050202:0309,0.0,0.0,0.0,0.0,7.53,2.97,0.0
20050202:0409,0.0,0.0,0.0,0.0,7.57,2.62,0.0
20050202:0509,0.0,0.0,0.0,0.0,7.73,2.28,0.0
20050202:0609,0.0,40.0,0.0,11.9,8.01,2.21,0.0
20050202:0709,14.0,135.0,0.0,21.43,8.67,2.07,0.0
20050202:0809,238.01,164.0,0.0,29.18,9.98,1.93,0.0
20050202:0909,176.0,254.0,0.0,34.39,10.17,1.93,0.0
20050202:1009,524.01,103.0,0.0,36.28,10.88,2.07,0.0
20050202:1109,507.01,106.0,0.0,34.5,11.11,2.21,0.0
20050202:1209,448.01,96.0,0.0,29.39,11.29,2.97,0.0
20050202:1309,308.01,95.0,0.0,21.7,11.33,3.17,0.0
20050202:1409,168.01,70.0,0.0,12.22,10.93,2.76,0.0
20050202:1509,0.0,30.0,0.0,1.57,11.05,2.07,0.0
20050202:1609,0.0,0.0,0.0,0.0,11.18,1.59,0.0
20050202:1709,0.0,0.0,0.0,0.0,10.57,1.45,0.0
20050202:1809,0.0,0.0,0.0,0.0,9.94,1.24,0.0
20050202:1909,0.0,0.0,0.0,0.0,10.13,1.38,0.0
20050202:2009,0.0,0.0,0.0,0.0,10.01,1.31,0.0
20050202:2109,0.0,0.0,0.0,0.0,9.99,1.03,0.0
20050202:2209,0.0,0.0,0.0,0.0,9.89,0.97,0.0
20050202:2309,0.0,0.0,0.0,0.0,9.86,1.03,0.0
